user_id,traffic_session,total_click,total_order,total_item,revenue,total_session,recency,cluster,PCA1,PCA2
22667,Email,1,1,1,11.989999771118164,1,183.0,0,0.2106128908620273,0.5696756481981936
2267,Email,1,1,1,48.400001525878906,1,213.0,0,0.05253085822813992,0.6598983456495113
22679,Facebook,1,1,1,14.0,1,92.0,1,-0.044405396060090134,-0.07612628635565331
22692,YouTube,2,1,4,126.34000396728516,2,92.0,1,-0.13840039345024216,0.01870728905510927
22693,YouTube,3,1,9,443.9699993133545,3,61.0,1,-0.1177476555685943,0.015148003674296683
22699,YouTube,1,1,1,49.9900016784668,1,213.0,1,-0.14876560097118818,0.10545817895816241
227,Adwords,1,1,1,89.5,1,274.0,1,-0.28661840671085803,0.09824204227458674
22706,Email,2,1,4,79.20000076293945,2,61.0,1,-0.17334229754569783,0.025001636680294707
22715,Email,1,1,1,27.979999542236328,1,61.0,2,0.802824043988436,-0.10966643844708328
22716,Email,1,1,1,18.0,1,152.0,0,0.4030675933833329,0.4259834106400367
22724,Email,1,1,1,29.5,1,274.0,0,-0.15645015027265938,0.6200811081608384
2273,Email,1,1,1,13.0,1,152.0,0,0.40111316303992295,0.4244768266018171
22731,Email,1,1,1,13.06999969482422,1,183.0,0,0.21089740008595886,0.5701528232846567
22746,Email,1,1,1,68.6500015258789,1,0.0,2,0.6428925140112026,-0.2408463766345775
22761,Adwords,1,1,1,208.0,1,0.0,1,-0.12944796855498725,-0.4236449610990461
22762,Adwords,1,1,1,56.0,1,0.0,1,-0.13337533922925418,-0.5466658162591392
22774,Adwords,1,1,1,145.13999938964844,1,0.0,1,-0.13193929620414058,-0.4993491637133276
22777,Adwords,3,2,5,397.9799995422363,3,274.0,1,-0.11755395832816837,0.015120491091675339
22782,Adwords,1,1,1,21.979999542236328,1,31.0,1,-0.14859019960574776,-0.6277085218950257
22789,Email,4,1,16,1351.599998474121,4,0.0,1,-0.11580385972389463,0.014837244233040314
2279,Email,2,1,4,565.0,2,92.0,1,-0.1379433241465226,0.018709084170938996
22805,Email,1,1,1,40.0,1,274.0,0,-0.15663692669189555,0.6222034689457098
2281,Email,1,1,1,39.9900016784668,1,336.0,0,-0.20276789253068855,0.39850681539259253
22840,Email,2,2,2,90.0,2,183.0,1,-0.12551857486261114,0.02865562760406938
22846,Email,1,1,1,159.99000549316406,1,92.0,2,0.6442630444541911,0.05073539903159026
22847,Email,1,1,1,14.56999969482422,1,92.0,2,0.7259678775181828,0.05551789910993725
22854,Email,4,1,16,540.640007019043,4,31.0,1,-0.11866296783436905,0.01529181732962905
22858,Email,2,1,4,603.9799995422363,2,152.0,1,-0.13110403507340085,0.017505025724779927
22860,Email,2,1,4,89.88000106811523,2,336.0,1,-0.13659838205191782,0.018379864020779086
22866,Email,1,1,1,11.989999771118164,1,31.0,2,0.7606859777639834,-0.20726909580371464
22869,Email,1,1,1,22.0,1,336.0,0,-0.20205475082013852,0.39570569514519094
22870,Email,1,1,1,89.0,1,31.0,2,0.76442261324657,-0.2084111516356414
22872,Email,1,1,1,25.0,1,183.0,0,0.21353375524925075,0.574556082764793
22878,Email,4,1,16,510.80001068115234,4,121.0,1,-0.11870717673487291,0.015298852168188827
22905,Organic,2,1,4,105.0,2,31.0,1,-0.131850136932805,0.01759748092933234
22917,Adwords,1,1,1,20.0,1,0.0,1,-0.13309813091442507,-0.5407734817736475
2292,Facebook,1,1,1,42.58000183105469,1,244.0,1,-0.16633475534241124,0.12248847183928421
22927,Email,1,1,1,8.369999885559082,1,0.0,2,0.6291925366853115,-0.23616066665269778
22943,Email,1,1,1,7.980000019073486,1,213.0,0,0.04934952482547539,0.6477036769226125
22946,Email,2,2,2,49.9900016784668,2,213.0,1,-0.12609536348671974,0.029993059148958567
2295,Facebook,3,1,9,197.9699993133545,3,92.0,1,-0.11682149530095094,0.015000519436872604
22952,Email,1,1,1,55.0,1,183.0,0,0.2159676391076263,0.5784453945210773
22961,Email,1,1,1,220.0,1,183.0,0,0.13344265434629954,0.43624144677082394
22965,Email,2,1,4,317.8400001525879,2,61.0,1,-0.1727732961287802,0.024865163361094088
22966,Email,2,1,4,321.00000762939453,2,244.0,1,-0.15306207882116432,0.021267721145148494
22968,Email,5,3,9,542.8199996948242,5,152.0,1,-0.11387155485034525,0.014531405803475138
22969,Email,2,1,4,280.9000015258789,2,0.0,1,-0.1603467420429112,0.02267221936938873
22981,Adwords,1,1,1,11.989999771118164,1,244.0,1,-0.29656896730303495,0.05552709619800171
22985,Email,1,1,1,75.52999877929686,1,31.0,2,0.7715012678377432,-0.21017287813186802
22986,Email,1,1,1,24.989999771118164,1,92.0,2,0.7319351369643617,0.05573729451556753
230,Email,1,1,1,13.140000343322754,1,92.0,2,0.7250059990173789,0.05548080757320345
23000,Email,1,1,1,15.0,1,274.0,0,-0.15603833985062074,0.6149202629766012
23001,Email,2,2,2,137.95000076293945,2,305.0,1,-0.12480371132830335,0.02554286799596588
2302,Email,1,1,1,64.0,1,0.0,2,0.6438343160491387,-0.24115866435191788
23025,Email,1,1,1,139.9600067138672,1,244.0,0,-0.07934652088884604,0.6218325527707088
23027,Email,1,1,1,18.0,1,0.0,2,0.6351063022643945,-0.2381648135807404
23042,Email,3,2,5,77.77999877929688,3,336.0,1,-0.1169530860868873,0.015025835338819503
23046,Email,1,1,1,119.0,1,92.0,2,0.701344078212588,0.053674027132946334
23049,Email,1,1,1,136.0,1,305.0,0,-0.19153389219951678,0.4870124086169422
23055,Email,1,1,1,54.930000305175774,1,0.0,2,0.6447071602615281,-0.24144271689711735
23064,Adwords,1,1,1,34.0,1,0.0,1,-0.13326583160576413,-0.5448242581659916
23067,Adwords,1,1,1,29.989999771118164,1,336.0,1,-0.23188473165595866,0.10062408194098844
23078,Email,2,1,4,121.0,2,61.0,1,-0.1775419544688829,0.025737237119826017
2308,Email,1,1,1,26.989999771118164,1,213.0,0,0.0515290320533023,0.6560902724759045
23081,Email,1,1,1,35.0,1,31.0,2,0.773037318235372,-0.2104590420317292
23082,Email,1,1,1,33.95000076293945,1,274.0,0,-0.15654083465266708,0.6211475039263786
23084,Email,5,2,17,1323.7500095367432,5,152.0,1,-0.11431581286261942,0.014601404612359828
2310,Email,2,2,2,43.760000228881836,2,244.0,1,-0.12652354732122145,0.02988753513611436
23108,Email,1,1,1,17.989999771118164,1,92.0,2,0.7281290801589431,0.05559979724555857
23110,Email,1,1,1,60.0,1,31.0,2,0.7756230232528493,-0.21117874888837268
23113,Email,2,1,4,853.0,2,31.0,1,-0.11727430343041008,0.015104613885023021
23114,Email,2,1,4,220.76000213623047,2,92.0,1,-0.18155354483782785,0.02643286516995671
23115,Email,3,1,9,457.31999588012695,3,61.0,1,-0.12372334093016184,0.016105249973024476
23123,Adwords,1,1,1,29.96999931335449,1,336.0,1,-0.23188361665282267,0.10062331306537202
23124,Adwords,1,1,1,29.989999771118164,1,0.0,1,-0.13322551087548562,-0.5438908619160949
23140,Email,1,1,1,29.899999618530277,1,92.0,2,0.7341050511197986,0.05580942477535011
23141,Email,2,1,4,280.95999908447266,2,305.0,1,-0.14425283488303273,0.019689455713720237
23146,Organic,2,1,4,243.9000015258789,2,244.0,1,-0.12738858256329627,0.016809053060233104
23151,Organic,1,1,1,26.989999771118164,1,244.0,1,-0.1518846886230536,0.11256114309520632
23153,Organic,2,2,2,71.97999954223633,2,31.0,1,-0.11968678090977823,0.013185557993903203
23161,YouTube,3,1,9,431.5499954223633,3,183.0,1,-0.11730576478813017,0.01507700713925076
23165,YouTube,1,1,1,24.989999771118164,1,0.0,1,-0.03611558210784857,-0.11623399682443213
23167,Facebook,1,1,1,149.94000244140625,1,31.0,1,-0.034072298259454244,-0.11529058208970888
23170,Facebook,1,1,1,28.0,1,0.0,1,-0.03673273167104543,-0.11765586216363226
23174,Adwords,5,2,17,753.790002822876,5,31.0,1,-0.11561636555414466,0.014806662525317102
23179,Email,2,1,4,186.9800033569336,2,61.0,1,-0.1805105138552778,0.026251302090513757
23186,Adwords,2,1,4,408.0,2,244.0,1,-0.13778523757652766,0.01856770142075131
2319,Email,4,2,10,660.3100070953369,4,61.0,1,-0.11615290115823981,0.014891888040090815
23194,Adwords,2,1,4,159.2399959564209,2,305.0,1,-0.13638165213626563,0.01830300389637162
232,Email,1,1,1,150.0,1,31.0,2,0.6946880637161779,-0.19085899851060273
23204,Adwords,3,3,3,167.98999977111816,3,0.0,1,-0.11519961819228743,0.01471790014485791
23212,Adwords,1,1,1,69.5,1,31.0,1,-0.1489234430888227,-0.6318229218836581
23216,Adwords,1,1,1,33.9900016784668,1,121.0,1,-0.22633404110276942,-0.4482501338005477
23217,Adwords,4,1,16,509.2400016784668,4,92.0,1,-0.11795994274917813,0.015179541076147258
23218,Adwords,2,1,4,138.0,2,121.0,1,-0.16018755190161177,0.02247478802130041
23230,Email,3,1,9,746.9400100708008,3,213.0,1,-0.11874916444738255,0.015307642377758104
23240,Adwords,1,1,1,27.399999618530277,1,305.0,1,-0.2642869210366921,0.11101762627364338
23249,Adwords,5,2,17,1544.9900016784668,5,92.0,1,-0.11381743690691538,0.01452288965559187
23251,Adwords,2,2,2,112.45000076293945,2,31.0,1,-0.13348151437440792,0.004536894602629167
23258,Email,1,1,1,41.0,1,31.0,2,0.7746960703119662,-0.21089501204213337
23260,Email,1,1,1,8.949999809265137,1,121.0,2,0.5853710731297911,0.23654975496718958
23272,Organic,2,1,4,87.97999954223633,2,0.0,1,-0.12831882028500227,0.016991479569941636
23280,Organic,1,1,1,104.5,1,92.0,1,-0.03559323500992438,-0.06261896835187404
23295,Organic,1,1,1,59.5,1,305.0,1,-0.15856892237973136,0.10019104356419448
2330,Email,1,1,1,154.35000610351562,1,336.0,0,-0.1941304290357415,0.35914195094992457
23311,Email,1,1,1,64.94999694824219,1,244.0,0,-0.07630047969505904,0.6717323315334962
23312,Email,3,2,5,149.97999954223633,3,336.0,1,-0.11750199612518833,0.015113470217695995
23329,Organic,1,1,1,4.579999923706056,1,61.0,1,-0.021821932198401863,-0.09551787912825839
23340,Email,2,2,2,80.0,2,152.0,1,-0.12375642780100227,0.026105925438339048
23343,Email,1,1,1,191.5,1,0.0,2,0.5102974899877818,-0.19625888432590366
23344,Email,1,1,1,76.94000244140625,1,61.0,2,0.8033626172038789,-0.10995622597717725
23354,Email,1,1,1,39.97999954223633,1,152.0,0,0.4085528998024243,0.4301322021316784
23357,Email,1,1,1,147.0,1,305.0,0,-0.1900333698131441,0.47749652035695483
23363,Adwords,1,1,1,170.0,1,31.0,1,-0.14465944385620014,-0.5481196725082099
23366,Adwords,1,1,1,69.94999694824219,1,61.0,1,-0.1701951433422383,-0.6405571127762895
23368,Adwords,3,2,5,183.39999961853027,3,61.0,1,-0.12295772352531892,0.01599568712267176
23374,YouTube,1,1,1,31.989999771118164,1,244.0,1,-0.16544282123590912,0.1217379569175826
23379,YouTube,1,1,1,10.619999885559082,1,31.0,1,-0.026426075472254573,-0.12473214461768474
23406,Facebook,1,1,1,28.0,1,92.0,1,-0.04378655395615507,-0.0769618603021412
2341,Facebook,2,1,4,241.0,2,0.0,1,-0.13250371274924,0.017690476743183102
23427,Adwords,4,2,8,316.3200035095215,4,274.0,1,-0.11417717511394584,0.014579637844868185
23428,Adwords,2,2,2,60.95000076293945,2,305.0,1,-0.12360860432834925,0.017527072359226445
23435,Email,2,1,4,150.0,2,336.0,1,-0.13846607554245288,0.018693147560363627
23446,Adwords,1,1,1,99.6500015258789,1,0.0,1,-0.13303407199713216,-0.5339890932672157
2345,Facebook,2,2,2,121.5,2,152.0,1,-0.12204764753203723,0.01607190722314272
23455,Email,1,1,1,58.0,1,121.0,2,0.5990059771284764,0.2404525010392441
23460,Facebook,1,1,1,40.59999847412109,1,274.0,1,-0.17241876769206566,0.1220734474671135
23462,Facebook,3,2,5,212.60000228881836,3,121.0,1,-0.11844973334109607,0.01526697779331576
23464,Facebook,5,2,13,1393.7500171661377,5,336.0,1,-0.11359204619617155,0.014487429363532289
23495,Adwords,5,3,9,1181.2600021362305,5,61.0,1,-0.11362598456095348,0.014492765249238588
23496,Adwords,3,2,5,2028.9899997711182,3,213.0,1,-0.11359620436463623,0.014488082678256102
23520,Email,1,1,1,14.989999771118164,1,121.0,2,0.5889100496928322,0.23762024384280336
23521,Facebook,1,1,1,22.5,1,0.0,1,-0.036967755876903874,-0.11724693952446887
23530,Adwords,3,1,9,335.85000228881836,3,121.0,1,-0.12133766991147776,0.01572147410945232
23539,Facebook,5,2,17,1077.300006866455,5,92.0,1,-0.11434897093379617,0.014606644163596093
23544,Facebook,2,1,4,352.239990234375,2,336.0,1,-0.1210307225106194,0.01571691125457624
23548,YouTube,3,2,5,268.5499973297119,3,61.0,1,-0.1188335451560476,0.015328120592000042
23559,Adwords,1,1,1,169.0,1,0.0,1,-0.13110621331221908,-0.47377019071090853
23565,Email,1,1,1,55.7599983215332,1,61.0,2,0.8086807569231931,-0.11058492634338757
23570,Email,2,1,4,404.55999755859375,2,244.0,1,-0.1452237130385017,0.01990630270361905
23601,Email,1,1,1,14.949999809265137,1,121.0,2,0.5888882895249212,0.2376136873625918
23610,Email,1,1,1,75.0,1,213.0,0,0.05159923373488423,0.6561918151243795
23616,Email,2,1,4,204.4399948120117,2,61.0,1,-0.18048652395326684,0.02624430160983723
23617,Email,3,2,5,792.9800109863281,3,121.0,1,-0.11571424584741521,0.01482657846368404
23621,Email,1,1,1,8.989999771118164,1,244.0,0,-0.07679164106214884,0.6611695573543495
23622,Email,2,1,4,192.9800033569336,2,213.0,1,-0.16428180263306552,0.023280788305278476
23641,Adwords,1,1,1,29.989999771118164,1,92.0,1,-0.1975341026386845,-0.5683090126473684
23642,Adwords,1,1,1,43.47999954223633,1,31.0,1,-0.14893921335493723,-0.6332770909972133
23645,Adwords,1,1,1,65.0,1,244.0,1,-0.2993232307226309,0.05617398273418724
23659,Email,2,1,4,381.9799995422363,2,274.0,1,-0.14319709975185413,0.019528948716928025
23667,Email,2,1,4,279.3799934387207,2,244.0,1,-0.15599240983131038,0.02177879108511434
23668,Email,1,1,1,64.0,1,305.0,0,-0.19697500551737637,0.5224359499484175
23671,YouTube,1,1,1,18.0,1,61.0,1,-0.02764694211379076,-0.11208894622922173
23673,YouTube,1,1,1,57.630001068115234,1,0.0,1,-0.035514201073352236,-0.11713401982158136
23682,Adwords,1,1,1,11.090000152587892,1,0.0,1,-0.13295254889842736,-0.5370517521372936
23689,YouTube,4,1,16,1035.879997253418,4,61.0,1,-0.11561942512263294,0.014808191983207127
2369,Adwords,2,1,4,243.29999542236325,2,31.0,1,-0.1558835774690365,0.02172046879952336
23699,Email,4,1,16,1538.3199882507324,4,305.0,1,-0.11473013985357294,0.014666789243775347
2370,Email,4,1,16,1467.5600242614746,4,0.0,1,-0.11532026667506332,0.014760423564751103
23707,Adwords,2,1,4,957.8999938964844,2,244.0,1,-0.11429864883844518,0.014602689060300846
2371,Email,2,1,4,88.13999938964844,2,183.0,1,-0.16458274009896187,0.023396816169755804
23711,Adwords,3,1,9,3040.1099939346313,3,31.0,1,-0.11359695179196552,0.014488200116884517
23717,Adwords,2,1,4,51.97999954223633,2,183.0,1,-0.14834812820880489,0.02042167362659561
23736,Facebook,1,1,1,19.96999931335449,1,183.0,1,-0.126843958568353,0.07335794315021785
23742,Facebook,5,2,17,1887.7599868774414,5,121.0,1,-0.11369405200243807,0.014503466573664194
23743,Facebook,1,1,1,35.0,1,61.0,1,-0.028211157480236105,-0.11433294679272045
2376,Email,1,1,1,114.98999786376952,1,31.0,2,0.7419072443192857,-0.20276231590211877
23761,Email,2,1,4,370.0,2,0.0,1,-0.15255463044501943,0.02129131107607286
23762,Email,1,1,1,25.0,1,92.0,2,0.7319399768710341,0.055737461850499895
23767,Email,1,1,1,23.989999771118164,1,61.0,2,0.8007941569075718,-0.10937338371868598
23771,Email,1,1,1,47.5,1,305.0,0,-0.19703905169335167,0.5232694621580509
23774,Organic,2,1,4,103.95999908447266,2,0.0,1,-0.12872757875983118,0.017060908093964693
23794,Adwords,1,1,1,80.0,1,305.0,1,-0.2641389646612717,0.11082875793905136
23800,Email,1,1,1,28.5,1,61.0,2,0.803066818081305,-0.10970168292463282
23801,Email,3,2,5,128.94999885559082,3,0.0,1,-0.1221453360927011,0.01587385116922136
23806,Adwords,1,1,1,149.0,1,152.0,1,-0.24356176347222228,-0.26588657247399444
23815,Email,1,1,1,268.0,1,152.0,0,0.21194465287283154,0.27250610732448083
23832,Facebook,1,1,1,33.380001068115234,1,92.0,1,-0.043622584156397484,-0.07718646149617002
23834,Facebook,6,2,18,935.9399986267089,6,92.0,1,-0.11368074403203951,0.014501387097529694
23850,Adwords,5,2,17,709.5099878311157,5,152.0,1,-0.11507544988183553,0.014721305836294607
23856,YouTube,3,1,9,203.94000434875488,3,121.0,1,-0.11662088586040013,0.014968724386351523
23868,Email,3,2,5,147.48999786376953,3,92.0,1,-0.1257136457496862,0.016453353797658665
23871,Email,2,2,2,55.94000053405762,2,336.0,1,-0.12243164834285276,0.02331113263625019
2388,Adwords,2,1,4,459.9800033569336,2,244.0,1,-0.13360076095868237,0.017857835931454843
23883,Email,2,1,4,62.13999938964844,2,244.0,1,-0.15230270722274467,0.021167432840166592
23886,Email,1,1,1,68.0,1,121.0,2,0.5974931242778985,0.2398898853373147
23891,Email,2,1,4,111.88000106811523,2,336.0,1,-0.13744194359587483,0.018521684418096734
23893,Email,1,1,1,51.720001220703125,1,336.0,0,-0.20291906489299877,0.3989671338746314
23901,YouTube,1,1,1,2.950000047683716,1,183.0,1,-0.12441726694024668,0.07156817491670701
23907,YouTube,1,1,1,58.0,1,183.0,1,-0.12475767095892426,0.0729638393839319
23915,Email,1,1,1,18.5,1,152.0,0,0.40324881630920456,0.4261227363078189
23919,Email,2,1,4,149.9600067138672,2,0.0,1,-0.16237573413884634,0.02304412478000754
23922,Facebook,1,1,1,50.0,1,61.0,1,-0.027959018660757645,-0.1147380300322005
23929,Facebook,1,1,1,72.0,1,244.0,1,-0.16615650581637564,0.12205479038948369
23934,Facebook,2,2,2,193.98999977111816,2,92.0,1,-0.1222560306454927,0.014470817367582406
2394,YouTube,1,1,1,89.77999877929686,1,244.0,1,-0.1650032513300338,0.12055357969589896
23944,Adwords,1,1,1,44.9900016784668,1,305.0,1,-0.2651902363120566,0.11156412719912139
23953,Email,1,1,1,239.9900054931641,1,92.0,2,0.4825956863750314,0.04277573209217676
23958,Facebook,1,1,1,39.9900016784668,1,152.0,1,-0.0974583045547153,0.026046648113078188
23962,Adwords,1,1,1,35.9900016784668,1,336.0,1,-0.23217579976487526,0.10082307315806543
23966,Adwords,1,1,1,27.25,1,121.0,1,-0.22599555703886115,-0.44687416501366845
23982,YouTube,1,1,1,54.950000762939446,1,31.0,1,-0.024827225274167742,-0.12713412258546636
24,Adwords,1,1,1,19.989999771118164,1,0.0,1,-0.13309798430102315,-0.5407697989895244
24001,Email,1,1,1,95.0,1,244.0,0,-0.07703705174586646,0.6601222909414249
24004,YouTube,2,2,2,40.78999900817871,2,0.0,1,-0.11991901382846964,0.013042801758944395
24013,Adwords,1,1,1,33.9900016784668,1,61.0,1,-0.17010417684987925,-0.6404146671800491
24016,Email,1,1,1,148.5,1,305.0,0,-0.18981679590107858,0.47612594624434834
24023,Email,1,1,1,32.95000076293945,1,92.0,2,0.7352438519219721,0.05584408657438253
24024,Email,1,1,1,34.0,1,0.0,2,0.6418443347427922,-0.24045408214368863
24041,Email,2,2,2,91.94999694824217,2,305.0,1,-0.12494196767634089,0.026098368577958928
24047,Email,1,1,1,85.0,1,31.0,2,0.7668599383317409,-0.2090194310023263
2405,YouTube,1,1,1,195.0,1,274.0,1,-0.16199470989552062,0.10199858938753048
24065,Adwords,1,1,1,29.989999771118164,1,183.0,1,-0.2807656869675897,-0.1440598525989236
24075,Email,2,1,4,273.0999908447265,2,305.0,1,-0.1445791571609205,0.019745670396573524
24082,Adwords,1,1,1,63.9900016784668,1,121.0,1,-0.22656728944008708,-0.449137888299044
24091,Adwords,1,1,1,85.0,1,121.0,1,-0.22549495472075648,-0.44467746049904866
24096,Email,1,1,1,67.98999786376953,1,31.0,2,0.7740477814851731,-0.2107996257875525
24097,Email,1,1,1,20.3700008392334,1,152.0,0,0.40390355393391575,0.4266254594032194
24100,Email,2,1,4,185.3000030517578,2,244.0,1,-0.15859712792254474,0.02224087368076311
24119,Email,2,1,4,85.95999908447266,2,0.0,1,-0.15842492778218875,0.02235486724769464
24121,Email,2,1,4,73.88000106811523,2,0.0,1,-0.1573608401390307,0.022168628807821725
24123,Email,6,2,20,921.7999992370605,6,92.0,1,-0.11412754469658612,0.014571641597868888
24127,Email,4,2,8,787.2800064086914,4,121.0,1,-0.11416681739038598,0.014578105418174492
24131,Email,1,1,1,89.98999786376953,1,183.0,0,0.21116067487721232,0.5699101886058209
24132,Email,1,1,1,12.0,1,0.0,2,0.6315831484749074,-0.23697052794342158
24134,Email,1,1,1,11.0600004196167,1,244.0,0,-0.0767306025537588,0.6623001030689815
24140,Adwords,2,1,4,76.0,2,213.0,1,-0.1470268246138929,0.020174074798900862
24145,Adwords,1,1,1,9.949999809265137,1,0.0,1,-0.13293177910114323,-0.5365124136435735
24155,Email,3,2,5,231.92000579833984,3,61.0,1,-0.12651878656017154,0.016581770798081454
24156,Email,1,1,1,11.359999656677246,1,121.0,2,0.5868440882519236,0.23699625624802687
24157,Email,1,1,1,44.9900016784668,1,305.0,0,-0.1970085155927688,0.523147474915166
24163,Email,3,1,9,476.8199958801269,3,121.0,1,-0.12347015069103724,0.01606451711541976
24171,Email,1,1,1,150.0,1,183.0,0,0.18514187212845798,0.5249552857567646
24174,Email,1,1,1,34.9900016784668,1,152.0,0,0.40775671395159624,0.42954781985816665
24176,Email,2,1,4,72.23999977111816,2,183.0,1,-0.16300509221960038,0.02312258125793717
24178,Email,3,2,5,150.8900032043457,3,0.0,1,-0.12249167035282332,0.015929646745796954
24183,Adwords,3,2,5,313.8800048828125,3,336.0,1,-0.11630936734081779,0.014920710626803385
242,Email,1,1,1,58.0,1,31.0,2,0.7758355760333578,-0.21122753766596514
24202,Email,1,1,1,22.709999084472656,1,0.0,2,0.6374939237699501,-0.23897491775538038
24213,Adwords,1,1,1,17.59000015258789,1,0.0,1,-0.13306170192864136,-0.5398536775768562
24215,Adwords,2,2,2,69.92000007629393,2,31.0,1,-0.13327471379834296,0.004111062274006778
24232,YouTube,1,1,1,67.94999694824219,1,0.0,1,-0.03567911353304513,-0.11682055348166928
24236,Email,1,1,1,198.0,1,0.0,2,0.49871599604979344,-0.19235812952682668
24237,Email,1,1,1,25.200000762939453,1,336.0,0,-0.20222384082604103,0.39638793626414043
2424,Email,2,2,2,94.0,2,213.0,1,-0.12671929628455095,0.029901074422950088
24242,Email,1,1,1,22.989999771118164,1,305.0,0,-0.1962879312998181,0.5192775937605568
24247,Adwords,2,1,4,251.89999389648438,2,244.0,1,-0.14692529959257794,0.020122670226805358
24251,Email,1,1,1,50.0,1,92.0,2,0.7386319064036053,0.05589406929324325
24254,Email,3,2,5,211.9800043106079,3,0.0,1,-0.1231316357739978,0.01603226319778785
2426,Email,1,1,1,132.5,1,0.0,2,0.5975569211061093,-0.22563000661723914
24261,Facebook,1,1,1,78.12999725341797,1,61.0,1,-0.028553206792361157,-0.1138909385288351
24264,Facebook,1,1,1,49.950000762939446,1,244.0,1,-0.16637770652044956,0.12255975695626982
24265,Facebook,1,1,1,25.0,1,31.0,1,-0.026537653052069916,-0.12738057325713795
24274,Adwords,1,1,1,335.0,1,305.0,1,-0.18139775365261834,0.05769246962237771
24284,Email,5,2,17,643.0300016403198,5,0.0,1,-0.11525629650911268,0.014749911006831653
24292,Email,2,1,4,256.0,2,0.0,1,-0.16174469441589526,0.022921177470752025
24295,Adwords,3,1,9,261.0599956512451,3,336.0,1,-0.11638655008053626,0.014930113998098921
24296,Adwords,2,1,4,95.0,2,61.0,1,-0.15669762586376718,0.021871456254534467
24299,Adwords,1,1,1,25.75,1,244.0,1,-0.29830303220146887,0.05592099204451857
24309,Adwords,1,1,1,16.0,1,336.0,1,-0.23087209183639962,0.09991648840034012
24312,Adwords,1,1,1,29.950000762939453,1,121.0,1,-0.22614364647532165,-0.44747675278267957
24323,Adwords,1,1,1,38.93999862670898,1,0.0,1,-0.13330691446445334,-0.5457217505332805
24325,Email,1,1,1,160.0,1,31.0,2,0.6780514672905759,-0.18665746314695356
24328,Email,1,1,1,31.989999771118164,1,152.0,0,0.40715033515735327,0.42909486847597156
24341,Email,1,1,1,49.5,1,152.0,0,0.4093327157470223,0.4306592155597345
24345,Email,1,1,1,75.0,1,152.0,0,0.40663822141235967,0.428270513502955
24347,Email,1,1,1,28.96999931335449,1,274.0,0,-0.1564382243259851,0.619937796271126
24348,Email,1,1,1,135.0,1,152.0,0,0.3740671012388867,0.40186038816994474
24349,Email,1,1,1,25.0,1,183.0,0,0.21353375524925067,0.574556082764793
2435,Email,2,1,4,239.3599967956543,2,274.0,1,-0.1521806590791676,0.021082939795680593
24357,Email,3,2,5,117.169997215271,3,61.0,1,-0.12483222651599625,0.01631093079319644
24364,Adwords,4,1,16,1797.1599884033203,4,152.0,1,-0.11471043699094752,0.014663604961240246
24381,Email,1,1,1,224.0,1,92.0,2,0.5183875785782943,0.04451302409148628
24391,Email,2,1,4,135.60000324249268,2,61.0,1,-0.17860570714536206,0.025922897500923074
24392,Email,2,1,4,55.77999877929688,2,152.0,1,-0.16581033102980078,0.023653104567457648
24393,Email,2,1,4,338.9600067138672,2,92.0,1,-0.1712882187808703,0.024601852712120422
24395,Email,1,1,1,54.0,1,336.0,0,-0.2029195327697886,0.39893082943130215
24396,Organic,1,1,1,68.5999984741211,1,0.0,1,-0.031341032882822695,-0.10176279273993476
244,Email,2,1,4,169.94000244140625,2,244.0,1,-0.1584038597362609,0.02220944439921322
24404,Email,1,1,1,32.7599983215332,1,336.0,0,-0.20255093944216712,0.39768441383945247
24409,Adwords,1,1,1,49.0,1,61.0,1,-0.1703229516066161,-0.6425922163423203
24412,Email,2,2,2,108.97999763488768,2,336.0,1,-0.12258020511076054,0.023117633354760414
24417,Adwords,1,1,1,43.950000762939446,1,305.0,1,-0.26516341829744394,0.11154884100458781
24437,Email,1,1,1,199.9900054931641,1,0.0,2,0.4951094472974612,-0.1911433260659014
24443,Adwords,3,1,9,335.9400043487549,3,121.0,1,-0.12133844747013428,0.01572159802217094
24446,Adwords,1,1,1,38.0,1,0.0,1,-0.13329982972482524,-0.545572491645314
24454,Adwords,4,1,16,1200.7999992370605,4,305.0,1,-0.1150759119655469,0.01472161546012423
24455,Adwords,1,1,1,221.0,1,0.0,1,-0.12883276105402638,-0.40522880901840896
24458,Email,1,1,1,45.950000762939446,1,305.0,0,-0.1970214507606153,0.5232018931200489
24459,Email,1,1,1,13.5,1,121.0,2,0.5880843332543356,0.23737120149125726
24467,Email,2,2,2,538.5,2,183.0,1,-0.11642243250045853,0.016172475537358115
24481,Email,2,2,2,42.55000019073486,2,31.0,1,-0.11829795340600409,0.01352598616608476
24488,Adwords,1,1,1,59.9900016784668,1,336.0,1,-0.23246783816328456,0.10098344109210644
24489,Adwords,6,3,18,870.329999923706,6,0.0,1,-0.11370546404138825,0.014505268509666326
24492,Adwords,2,1,4,383.95999908447266,2,31.0,1,-0.14663396387920383,0.020126646021993825
24497,Facebook,1,1,1,74.93000030517578,1,336.0,1,-0.159976494340695,0.0873828583900798
24502,Email,2,2,2,239.93999862670898,2,183.0,1,-0.12485271853298306,0.025114870503637695
24516,Email,1,1,1,56.0,1,336.0,0,-0.20291219414965553,0.39886529052330216
24517,Email,2,1,4,68.97999954223633,2,213.0,1,-0.15789688991389497,0.022185943304709826
