user_id,frequency,monetary,recency,probability,category-1,category-2,category-3,cluster
27064,1,185.9699993133545,0.0,0.4868078633453291,Accessories,Swim,Underwear,1
27072,1,57.0,31.0,0.40962330159038923,Sleep & Lounge,,,1
27081,1,152.1599998474121,244.0,0.4209071433451898,Jeans,Sweaters,,1
27087,2,76.28999710083008,61.0,0.5219029876452871,Fashion Hoodies & Sweatshirts,Socks & Hosiery,,1
27091,1,628.8400115966797,152.0,0.6109997376251164,Maternity,,,1
27099,1,95.0,92.0,0.4676186045652597,Jeans,,,1
2710,1,22.100000381469727,183.0,0.5094353681717926,Socks & Hosiery,,,1
27103,1,99.96000289916992,121.0,0.39808617145763414,Plus,Tops & Tees,,1
27106,1,57.950000762939446,183.0,0.46482612716521615,Shorts,,,1
2712,1,64.5,213.0,0.4126044220374798,Shorts,,,1
27124,1,152.90999794006348,0.0,0.5447849666751887,Accessories,Skirts,Tops & Tees,1
27128,1,105.9000015258789,183.0,0.4390102299083581,Intimates,Socks & Hosiery,,1
2713,1,7.0,213.0,0.4421481291160774,Plus,,,1
27132,2,965.4700164794922,305.0,0.5477818562849742,Plus,,,1
27136,1,36.5,61.0,0.37439250209966335,Underwear,,,2
27139,1,1715.8799896240234,305.0,0.6236667547965784,Fashion Hoodies & Sweatshirts,Jeans,Outerwear & Coats,1
27140,2,80.78000068664551,92.0,0.47711964428064446,Active,Pants,,1
27146,1,514.8899974822998,31.0,0.5627218782714039,Shorts,,,1
27147,1,233.89999389648435,61.0,0.4937859857663821,Fashion Hoodies & Sweatshirts,Sweaters,,1
2716,1,7.949999809265136,305.0,0.4491914471563398,Leggings,,,1
27160,2,144.5,31.0,0.5509992731985128,Pants,Swim,,1
27164,1,90.0,121.0,0.3985612874947583,Pants,,,1
27169,1,6.949999809265137,121.0,0.40787993844293124,Plus,,,1
27178,1,54.9900016784668,31.0,0.41943002185213735,Pants,,,1
27191,1,51.9900016784668,92.0,0.4588268406445453,Outerwear & Coats,,,1
27192,1,9.449999809265137,31.0,0.47537867120653127,Sweaters,,,1
27206,1,50.0,0.0,0.4173421894145265,Plus,,,1
27208,1,69.70000076293945,274.0,0.4232325681050506,Active,Shorts,,1
27213,1,39.880001068115234,274.0,0.39333086514944576,Shorts,,,0
2722,1,26.979999542236328,92.0,0.3669612232650616,Maternity,,,2
27231,1,309.87999725341797,213.0,0.42924375249861857,Jeans,,,1
27232,1,42.5,61.0,0.372455800742143,Jeans,,,2
27234,1,90.0,61.0,0.4050537857854475,Sleep & Lounge,,,1
27241,1,50.0,61.0,0.4010892444971112,Jeans,,,1
27242,2,116.3799991607666,92.0,0.49312393046116276,Dresses,Pants & Capris,,1
27247,1,233.9699993133545,244.0,0.5754794310268471,Socks,,,1
27262,1,200.0,152.0,0.3935791563869791,Plus,,,0
27269,1,779.2000122070312,213.0,0.5377815098060188,Fashion Hoodies & Sweatshirts,Pants & Capris,Plus,1
27272,1,22.989999771118164,121.0,0.39411114318549506,Fashion Hoodies & Sweatshirts,,,1
27275,1,20.0,183.0,0.40346607533107465,Socks,,,1
27277,2,152.5,61.0,0.6106506027344039,Fashion Hoodies & Sweatshirts,Sweaters,,1
27280,1,49.9900016784668,92.0,0.4439038400705152,Dresses,,,1
27281,1,65.0,61.0,0.37082256788106455,Jeans,,,2
27282,1,31.950000762939453,183.0,0.37769813163377863,Sleep & Lounge,,,0
2729,1,45.0,336.0,0.41068717131038984,Swim,,,0
273,1,14.0,121.0,0.4628985808769254,Plus,,,1
2730,1,34.9900016784668,61.0,0.3788177608653586,Jeans,,,2
27319,2,142.0,0.0,0.5465182563375821,Pants & Capris,Sweaters,,1
2732,1,48.0,152.0,0.36806202980089225,Suits & Sport Coats,,,0
27334,1,55.7599983215332,183.0,0.4175485498704275,Swim,,,1
27335,1,824.2000122070312,274.0,0.5698130667158254,Active,Sleep & Lounge,Swim,1
27336,2,217.0,31.0,0.5086376302527471,Intimates,Jeans,,1
27340,1,524.6699924468994,274.0,0.48402247189971975,Jeans,Maternity,Pants & Capris,1
27364,1,88.0,244.0,0.4741743712395611,Sleep & Lounge,,,1
2737,2,374.6099967956543,336.0,0.50433487632094,Active,Jeans,Sleep & Lounge,1
27373,1,50.0,0.0,0.4173421894145265,Sweaters,,,1
2738,1,177.8000030517578,61.0,0.4085062010737176,Dresses,Shorts,,1
27388,1,48.0,183.0,0.4169084788980422,Maternity,,,1
27393,1,113.9000015258789,121.0,0.40386837162222694,Shorts,Sleep & Lounge,,1
27401,1,188.82000160217285,31.0,0.48836097111955834,Intimates,Skirts,Tops & Tees,1
27423,1,28.43000030517578,61.0,0.39654173274961174,Fashion Hoodies & Sweatshirts,,,1
27425,1,99.97000122070312,152.0,0.4020303655323194,Sweaters,,,1
27444,1,437.9800033569336,0.0,0.5321008259568424,Dresses,Suits,,1
27446,1,407.92000579833984,121.0,0.6013632531582932,Underwear,,,1
2745,1,82.5,121.0,0.3940078375464663,Sweaters,,,1
27463,1,886.0,92.0,0.551187251600679,Dresses,Intimates,Maternity,1
27467,1,66.0,274.0,0.4023143058192351,Jeans,,,0
27469,1,29.989999771118164,152.0,0.3894175111869692,Jeans,,,0
27476,1,19.899999618530277,0.0,0.47454001612779634,Tops & Tees,,,1
27478,1,5.199999809265137,244.0,0.4520035216123455,Socks,,,0
27486,1,49.5,274.0,0.39538734951076826,Shorts,,,0
27517,2,117.9000015258789,336.0,0.608505051603039,Accessories,Socks,Underwear,1
2752,3,676.8600044250488,0.0,0.6732783687609618,Pants,,,1
27520,1,179.99000549316406,92.0,0.4652755252011941,Outerwear & Coats,,,1
27522,1,58.0,31.0,0.4665937051868527,Tops & Tees,,,1
27535,1,55.0,0.0,0.45715764960875455,Outerwear & Coats,,,1
27543,1,241.8400001525879,92.0,0.4901841551871612,Accessories,Outerwear & Coats,,1
27558,1,13.199999809265137,213.0,0.417601631535603,Sweaters,,,1
27562,1,19.989999771118164,274.0,0.47465257405815553,Intimates,,,1
27564,1,13.989999771118164,213.0,0.5137831241989129,Socks & Hosiery,,,1
27569,3,1924.9399681091309,0.0,0.6688637861707564,Outerwear & Coats,,,1
27575,1,13.0,336.0,0.44109492029156316,Socks,,,1
2759,1,93.97999954223633,336.0,0.5182613221936228,Intimates,Leggings,,1
27602,1,23.049999237060547,336.0,0.4433257352019099,Fashion Hoodies & Sweatshirts,,,1
27604,1,163.63999938964844,305.0,0.46475200664689614,Jeans,,,1
27611,2,556.6400012969971,121.0,0.5560311038247776,Shorts,,,1
2763,1,21.950000762939453,61.0,0.46039536598525954,Underwear,,,1
27639,1,14.6899995803833,213.0,0.38633892346498905,Shorts,,,0
27659,1,293.82000160217285,31.0,0.4998613912233149,Accessories,Socks,Tops & Tees,1
27660,2,1525.1900062561035,31.0,0.6628445856624157,Underwear,,,1
27669,1,363.9000015258789,274.0,0.4711733083513468,Jeans,Tops & Tees,,1
27676,1,16.0,183.0,0.37239076761196316,Plus,,,0
2768,1,311.0,61.0,0.4650588226368654,Shorts,,,1
27680,1,883.7200012207031,183.0,0.534615757244641,Active,Sleep & Lounge,Socks,1
27686,1,59.0,121.0,0.36634758714730997,Intimates,,,2
2769,1,85.0,0.0,0.4324351362512725,Accessories,Underwear,,1
27692,2,47.91999912261963,92.0,0.4483939340072708,Active,Socks,,1
27693,1,597.9800109863281,31.0,0.4646301044469484,Blazers & Jackets,,,1
27708,1,169.0,213.0,0.5060835150920188,Jeans,,,0
27712,1,320.9400043487549,0.0,0.49117518737165905,Jumpsuits & Rompers,Shorts,Suits,1
27717,1,19.989999771118164,305.0,0.4039010837434023,Intimates,,,0
2772,1,126.62999725341795,0.0,0.40034012860835316,Jeans,,,2
27727,1,55.77999877929688,92.0,0.4987558762870433,Intimates,Leggings,,1
27729,2,2273.9400024414062,92.0,0.5733090460123227,Accessories,Outerwear & Coats,Suits & Sport Coats,1
27732,1,49.9900016784668,31.0,0.3984280263525819,Intimates,,,2
27736,1,814.7999877929688,121.0,0.5261869197247042,Accessories,Fashion Hoodies & Sweatshirts,Outerwear & Coats,1
2774,1,29.989999771118164,152.0,0.3686092335102046,Sleep & Lounge,,,0
27748,1,24.700000762939453,183.0,0.4966039622269816,Intimates,,,1
27766,1,14.989999771118164,31.0,0.4083507744428724,Underwear,,,1
27774,1,34.9900016784668,0.0,0.40350410109133966,Dresses,,,1
27775,1,99.0,336.0,0.5061789064217129,Shorts,,,1
27779,3,1665.0700035095215,61.0,0.6638369095699909,Sweaters,,,1
2778,1,29.450000762939453,152.0,0.3759173607955965,Skirts,,,0
27791,1,145.83999633789062,0.0,0.511470283156943,Fashion Hoodies & Sweatshirts,Intimates,,1
27797,1,16.3700008392334,244.0,0.4927932627549246,Maternity,,,1
27798,2,225.76000213623047,336.0,0.6139449429252598,Jeans,Sleep & Lounge,Swim,1
278,1,72.98999786376953,61.0,0.45696308032489036,Sweaters,,,1
27806,1,670.9600067138672,121.0,0.6093034978187702,Tops & Tees,,,1
27809,1,32.95000076293945,274.0,0.49414419656455205,Socks,,,1
2781,1,228.9000015258789,31.0,0.4298347664191081,Fashion Hoodies & Sweatshirts,Shorts,,1
27812,1,97.98999786376952,92.0,0.4814881690334486,Dresses,,,1
27819,1,45.0,92.0,0.3682913392491711,Swim,,,2
27827,1,26.989999771118164,305.0,0.41965404124941946,Accessories,,,0
2783,1,335.9600067138672,0.0,0.44577536343732344,Jeans,Shorts,,1
27833,1,12.989999771118164,121.0,0.37008800768792555,Accessories,,,2
27838,1,75.94999694824217,244.0,0.4514912158778191,Sweaters,,,0
27847,1,12.199999809265137,61.0,0.5263032335102016,Plus,,,1
27863,1,39.0,213.0,0.3820111925958538,Sleep & Lounge,,,0
27880,1,115.76000213623047,152.0,0.43552751285856567,Jeans,Maternity,,1
27883,2,202.95000076293945,183.0,0.4964390168514703,Fashion Hoodies & Sweatshirts,Sweaters,,1
27887,1,363.9799995422363,121.0,0.43442506429994915,Jeans,Swim,,1
2789,2,160.97000122070312,152.0,0.5143443980073933,Tops & Tees,,,1
27906,1,257.97999572753906,183.0,0.41429033239352175,Pants,Swim,,1
27915,1,24.989999771118164,0.0,0.41290025190445656,Sleep & Lounge,,,1
27918,1,341.0,213.0,0.4803835010256819,Pants,,,1
27924,1,48.0,213.0,0.3852309530052367,Jeans,,,0
27929,1,182.89999389648435,61.0,0.42540232482235,Accessories,Leggings,,1
27945,1,324.9600143432617,152.0,0.4381674716299814,Outerwear & Coats,Sleep & Lounge,,1
27951,1,526.3499908447266,31.0,0.48661130322379564,Sleep & Lounge,,,1
27954,1,280.0,336.0,0.4966725453029741,Pants,,,1
27965,1,13.989999771118164,31.0,0.47537867120653127,Tops & Tees,,,1
27971,1,42.0,152.0,0.38852545679079414,Fashion Hoodies & Sweatshirts,,,0
27978,1,611.819990158081,31.0,0.5144189262981607,Shorts,,,1
27987,1,31.68000030517578,121.0,0.36674082996333035,Intimates,,,2
2800,1,222.0,31.0,0.4410427289686284,Fashion Hoodies & Sweatshirts,Socks & Hosiery,,1
28005,1,377.9400043487549,31.0,0.4771176091683816,Dresses,Skirts,Sleep & Lounge,1
28050,1,29.950000762939453,213.0,0.43028388501240766,Swim,,,1
28054,1,99.0,336.0,0.4684224867950835,Jeans,,,1
28064,1,67.98999786376953,92.0,0.3669391927752582,Swim,,,2
28068,1,110.0,92.0,0.3756480104178429,Dresses,,,2
28072,2,795.5,152.0,0.53188915557651,Outerwear & Coats,Shorts,Suits & Sport Coats,1
28074,1,940.719985961914,0.0,0.6213200866821376,Outerwear & Coats,Pants,Shorts,1
28076,2,75.0,244.0,0.5415191434246468,Shorts,Underwear,,1
2808,1,75.80999755859375,0.0,0.4173607726746181,Outerwear & Coats,,,1
28084,1,129.99000549316406,61.0,0.3814884975007221,Jeans,,,2
28086,1,49.39999961853027,0.0,0.4430280054151316,Blazers & Jackets,Leggings,,1
28087,1,434.80001068115234,152.0,0.5391478675844147,Accessories,Fashion Hoodies & Sweatshirts,Jeans,1
28092,1,941.9699993133545,61.0,0.5323766626369266,Jeans,Maternity,Skirts,1
28097,2,84.5999984741211,121.0,0.44919913009083423,Intimates,,,1
2811,1,1150.4699993133545,92.0,0.5093353768803434,Shorts,Suits & Sport Coats,Sweaters,1
28113,1,19.950000762939453,0.0,0.49695079860673813,Active,,,1
28121,1,22.96999931335449,121.0,0.46965329789935983,Swim,,,1
28126,1,65.0,336.0,0.4657267372513799,Swim,,,0
28146,1,10.0,31.0,0.40676776043542057,Socks,,,2
28151,1,571.2399978637695,213.0,0.5820304725912573,Fashion Hoodies & Sweatshirts,Suits & Sport Coats,,1
28155,1,150.0,31.0,0.4253538181309492,Accessories,,,1
28161,1,65.86000061035156,31.0,0.4435424363693338,Socks,Swim,,1
28162,1,207.89999389648435,152.0,0.5134642002608597,Accessories,Tops & Tees,,1
28170,1,50.75,31.0,0.44089926489864284,Jeans,,,2
28178,1,19.5,213.0,0.38618666792472267,Accessories,,,0
28180,1,205.0,0.0,0.42272379455731934,Jeans,,,2
28207,1,141.17999649047852,336.0,0.43647122545529515,Jeans,Sleep & Lounge,,1
2822,1,426.5399932861328,244.0,0.44883796262915016,Jeans,Pants & Capris,,1
28224,1,56.97999954223633,31.0,0.4067636049927625,Jeans,,,1
28240,1,24.0,0.0,0.4170841795195024,Underwear,,,1
28266,1,122.0,121.0,0.398640336281589,Shorts,Sleep & Lounge,,1
28283,2,175.47000122070312,213.0,0.5180742653195959,Fashion Hoodies & Sweatshirts,Outerwear & Coats,Socks,1
28285,1,43.9900016784668,274.0,0.3945236573694299,Fashion Hoodies & Sweatshirts,,,0
28290,1,68.0,92.0,0.4246080369418562,Leggings,,,1
28291,1,15.239999771118164,305.0,0.4048016201136601,Active,,,0
28293,1,50.0,31.0,0.4349265438748857,Sleep & Lounge,,,2
28295,1,39.5,0.0,0.39223055632395776,Shorts,,,2
28296,1,459.9800109863281,92.0,0.4537687736940069,Active,,,1
28299,1,72.58000183105469,61.0,0.40515955989515223,Dresses,,,1
28306,1,957.7200012207031,61.0,0.6233428709890527,Intimates,Suits,Sweaters,1
28308,1,187.65999412536618,61.0,0.4083967795348812,Socks,Suits & Sport Coats,,1
28324,1,235.0,213.0,0.4290924519986874,Sweaters,Underwear,,1
28325,1,149.99000549316406,244.0,0.40583586467690563,Suits & Sport Coats,,,0
28338,1,98.0,92.0,0.37407122623328715,Jeans,,,2
28340,1,417.3799991607666,121.0,0.433170183282304,Blazers & Jackets,Tops & Tees,,1
28342,1,34.9900016784668,0.0,0.3805317447042142,Pants & Capris,,,2
28345,1,92.5699996948242,121.0,0.37350013046666963,Suits,,,2
2835,1,46.0,0.0,0.416240631313841,Fashion Hoodies & Sweatshirts,,,1
28354,1,15.989999771118164,61.0,0.3978380441996218,Tops & Tees,,,1
28355,1,292.11999893188477,244.0,0.45218870491246005,Fashion Hoodies & Sweatshirts,Outerwear & Coats,,1
28359,1,522.75,183.0,0.5013117427911656,Sleep & Lounge,Sweaters,Underwear,1
28369,1,24.979999542236328,305.0,0.487503143162097,Maternity,,,1
28370,1,286.97999572753906,92.0,0.49213242630334325,Fashion Hoodies & Sweatshirts,Jeans,,1
28377,1,68.0,244.0,0.42174639889325094,Suits & Sport Coats,,,1
28379,1,4.380000114440918,61.0,0.4106620815567637,Accessories,,,1
28386,1,36.5,61.0,0.4699205723188881,Jeans,,,1
28393,1,8.989999771118164,61.0,0.44133276230435964,Accessories,,,1
28401,1,2081.759994506836,183.0,0.6839401870215276,Fashion Hoodies & Sweatshirts,,,1
28402,1,60.0,152.0,0.44643474527112736,Fashion Hoodies & Sweatshirts,,,1
28403,2,380.76000595092773,61.0,0.5991056778342885,Intimates,Jeans,Leggings,1
28412,1,24.989999771118164,183.0,0.37643439963236064,Sleep & Lounge,,,0
28415,1,69.94999694824219,244.0,0.5117565255919645,Maternity,,,1
28424,1,160.0,152.0,0.404651613433522,Accessories,,,0
28428,1,25.0,0.0,0.3924566320460209,Pants,,,2
28443,1,55.0,92.0,0.445316335124892,Active,,,1
28446,1,871.9200210571289,31.0,0.5567444661337863,Blazers & Jackets,Intimates,Jeans,1
28447,2,130.0,61.0,0.5006941025544186,Active,Swim,,1
28456,1,69.98999786376953,152.0,0.4496519616351382,Sweaters,,,1
28462,1,140.0,305.0,0.5115065174851015,Shorts,Swim,,1
2847,1,29.950000762939453,31.0,0.4157504469594802,Socks & Hosiery,,,1
28478,1,59.0,336.0,0.4590697222574882,Dresses,,,0
28487,1,177.0,274.0,0.4202309826089024,Fashion Hoodies & Sweatshirts,Sleep & Lounge,,1
28491,1,13.5,31.0,0.3853382568393008,Accessories,,,2
28493,2,392.47999572753906,121.0,0.5079906341519532,Active,Jeans,,1
28501,1,49.9900016784668,61.0,0.39778973896622327,Swim,,,1
28507,2,874.6200103759766,31.0,0.634721839428583,Pants,,,1
28509,1,439.0,92.0,0.4503135506517279,Fashion Hoodies & Sweatshirts,Jeans,,1
28519,1,7.739999771118163,92.0,0.408930275774757,Leggings,,,1
28527,1,139.99000549316406,31.0,0.4202249482388021,Sweaters,,,1
28529,1,39.9900016784668,0.0,0.4131668701532345,Tops & Tees,,,1
28530,1,1135.620002746582,31.0,0.5333782687306718,Outerwear & Coats,Pants,Swim,1
28544,1,98.0,213.0,0.4283775722347434,Sweaters,,,1
2855,1,176.0,61.0,0.49171399485553285,Blazers & Jackets,Outerwear & Coats,,1
2856,1,35.0,31.0,0.4654720304643841,Active,,,1
28565,1,634.8800201416016,152.0,0.585553063310912,Pants,,,1
28570,1,29.989999771118164,183.0,0.3770002913272018,Shorts,,,0
28578,1,88.98999786376953,305.0,0.46306724159400753,Outerwear & Coats,,,0
28581,1,149.99000549316406,61.0,0.3819821753530601,Outerwear & Coats,,,2
28588,2,155.04000091552734,31.0,0.478382781390099,Accessories,Jeans,,1
28593,1,13.989999771118164,0.0,0.39320206387138895,Plus,,,2
28596,1,246.4000015258789,213.0,0.4430021950316065,Tops & Tees,Underwear,,1
28598,1,69.5,183.0,0.40474684233340835,Active,,,1
28610,1,54.5,0.0,0.38843822289912294,Sweaters,,,2
28630,1,36.9900016784668,31.0,0.47586172157908285,Pants,,,1
28632,1,19.989999771118164,213.0,0.382791297926513,Tops & Tees,,,0
28637,1,12.0,0.0,0.38576839821768205,Intimates,,,2
28651,1,539.9799957275391,213.0,0.5346833672517038,Outerwear & Coats,Sweaters,,1
28652,1,27.989999771118164,305.0,0.5070358350011022,Sleep & Lounge,,,1
28657,1,220.0,92.0,0.4775997588121437,Jeans,Outerwear & Coats,,1
28667,2,49.94000053405762,0.0,0.47217541975978433,Shorts,Sleep & Lounge,,1
28676,2,207.5,305.0,0.581479700568572,Jeans,Tops & Tees,,1
28677,1,65.0,121.0,0.4278856965814812,Sleep & Lounge,,,2
28680,1,55.0,305.0,0.41223516397050425,Shorts,,,0
28686,1,64.94999694824219,152.0,0.4001135355009002,Fashion Hoodies & Sweatshirts,,,1
28693,2,126.98999786376952,61.0,0.5886289724254867,Outerwear & Coats,Sleep & Lounge,,1
28699,1,8.789999961853027,0.0,0.48442419978186335,Accessories,,,1
28707,1,13.989999771118164,213.0,0.507257696839586,Pants,,,1
2872,1,346.68000411987305,152.0,0.48651097848269653,Jeans,Maternity,Tops & Tees,1
28722,1,34.95000076293945,183.0,0.4598770461475307,Swim,,,1
28726,1,117.97999954223633,305.0,0.45808977891789865,Intimates,Leggings,,1
2873,2,233.8000030517578,274.0,0.5452233552688144,Intimates,,,1
28730,1,24.780000686645508,31.0,0.4030500847651248,Skirts,,,1
28736,1,75.45999908447266,61.0,0.4061990932706657,Intimates,Shorts,,1
28739,1,30.0,31.0,0.3855726551023888,Active,,,2
2875,1,41.959999084472656,61.0,0.4067911318243035,Fashion Hoodies & Sweatshirts,,,1
28751,1,29.950000762939453,0.0,0.388367967640017,Pants,,,2
28762,1,25.0,121.0,0.45364518029001977,Underwear,,,1
28766,2,76.95000076293945,61.0,0.5054966812079714,Shorts,Sweaters,,1
28768,1,36.9900016784668,31.0,0.4344403168377449,Outerwear & Coats,,,1
28769,1,28.5,61.0,0.4115649988241425,Shorts,,,1
28775,1,115.0,152.0,0.40901563146686754,Tops & Tees,,,1
28785,1,63.7400016784668,61.0,0.37277862555311875,Blazers & Jackets,,,2
28791,1,77.89999961853027,92.0,0.40823625271651454,Intimates,Plus,,1
288,1,14.949999809265137,31.0,0.3881955729088406,Shorts,,,2
28803,1,6.440000057220459,213.0,0.38854198957975694,Accessories,,,0
28808,1,141.44000244140625,121.0,0.39999246568642627,Sweaters,Underwear,,1
28836,1,25.0,213.0,0.4852210693441083,Swim,,,1
28840,1,179.7599983215332,274.0,0.5269060347754042,Intimates,Outerwear & Coats,,1
28844,1,25.0,183.0,0.5016869057050509,Tops & Tees,,,1
28851,1,215.5,336.0,0.45352453632715634,Active,Jeans,,1
28860,1,1843.9600067138672,92.0,0.57230682489379,Jeans,,,1
28863,1,49.950000762939446,152.0,0.3686163693735834,Fashion Hoodies & Sweatshirts,,,0
28877,1,97.98999786376952,183.0,0.37893351884860016,Pants,,,0
28886,1,564.0,183.0,0.4774082828529482,Shorts,,,1
28889,1,132.0,0.0,0.4063844892869051,Sleep & Lounge,,,2
28891,1,167.31999969482422,244.0,0.443211453314003,Fashion Hoodies & Sweatshirts,Sleep & Lounge,,1
28899,1,18.88999938964844,244.0,0.3896064665044822,Tops & Tees,,,0
289,2,46.989999771118164,305.0,0.5256267779282174,Pants & Capris,Plus,,1
28902,1,143.0,92.0,0.38162874651909656,Swim,,,2
28905,1,339.9600143432617,0.0,0.4359528512755342,Blazers & Jackets,Jeans,,1
28913,2,120.0,274.0,0.5684767279623651,Maternity,Swim,,1
28921,1,33.9900016784668,183.0,0.3714243944665305,Sleep & Lounge,,,0
28923,1,15.090000152587892,152.0,0.42780117161517495,Pants,,,0
2893,1,179.97999954223633,336.0,0.5316054116319843,Active,Tops & Tees,,1
28933,1,149.99000549316406,121.0,0.40671132188606784,Outerwear & Coats,,,1
28935,1,12.649999618530272,61.0,0.40405557407102904,Maternity,,,1
28962,1,38.0,0.0,0.4064007081962791,Fashion Hoodies & Sweatshirts,,,1
28973,1,32.08000183105469,244.0,0.41652975709234,Fashion Hoodies & Sweatshirts,,,1
28977,1,28.0,121.0,0.39406840491006706,Underwear,,,1
28979,1,17.31999969482422,92.0,0.39211038804954435,Socks,,,1
28983,1,28.049999237060547,305.0,0.5117579933526811,Outerwear & Coats,,,1
2901,1,25.989999771118164,152.0,0.43272164000324465,Intimates,,,0
29014,1,51.970001220703125,152.0,0.3681549137371331,Shorts,,,0
29022,1,26.0,183.0,0.38866042533463424,Tops & Tees,,,0
29027,1,38.9900016784668,61.0,0.45692822348940626,Pants,,,1
29037,1,615.4499988555908,0.0,0.4939318408891917,Pants & Capris,Shorts,Sleep & Lounge,1
29038,1,11.4399995803833,152.0,0.37655286646382624,Tops & Tees,,,0
29042,1,40.0,121.0,0.41866187646007186,Active,,,2
29047,1,256.0,92.0,0.4111450698761284,Shorts,Swim,,1
29051,1,539.9400043487549,92.0,0.46493164225479017,Active,Outerwear & Coats,Shorts,1
29052,1,259.989990234375,152.0,0.4594978456982477,Suits & Sport Coats,,,0
29053,1,219.0,274.0,0.46760180210881064,Accessories,,,0
29062,1,100.0,92.0,0.37832673057982363,Outerwear & Coats,,,2
29065,2,119.98999977111816,31.0,0.5131274610859776,Sleep & Lounge,,,1
29070,1,281.9400043487549,336.0,0.5838898308496141,Tops & Tees,,,1
29079,2,350.75999450683594,336.0,0.5967090172482327,Active,Jeans,Outerwear & Coats,1
29088,3,162.0699977874756,183.0,0.5876537153318939,Active,Blazers & Jackets,Fashion Hoodies & Sweatshirts,1
29097,1,255.97999572753903,183.0,0.49544479691857035,Jeans,Swim,,1
29101,2,56.0,213.0,0.504816304463425,Intimates,,,1
29102,1,8.979999542236328,152.0,0.38801123209290617,Intimates,,,0
29105,1,29.25,244.0,0.38904028018728887,Sleep & Lounge,,,0
29110,1,236.0,305.0,0.4293916385980163,Intimates,Sleep & Lounge,,1
29119,1,262.8300018310547,31.0,0.48333538721257674,Active,Maternity,Pants & Capris,1
29130,1,589.5,152.0,0.5236692187349525,Jeans,Sleep & Lounge,Sweaters,1
29134,1,47.9900016784668,0.0,0.41638481108423664,Plus,,,1
29137,3,1001.1200065612793,152.0,0.6922936741253121,Pants,,,1
29147,1,250.0,244.0,0.45930644914780155,Jeans,Sweaters,,1
29150,1,91.77999877929688,152.0,0.42831602830803606,Leggings,Swim,,1
29157,1,44.5,152.0,0.44658580793707703,Shorts,,,0
29161,1,34.9900016784668,213.0,0.4099352762275754,Pants,,,1
29172,1,36.950000762939446,92.0,0.42262599699092285,Suits & Sport Coats,,,2
29176,1,31.450000762939453,31.0,0.3834230273693856,Intimates,,,2
29177,2,101.4900016784668,121.0,0.48773539395487586,Sleep & Lounge,Swim,,1
29180,1,582.0,31.0,0.4692149093674772,Sleep & Lounge,Swim,,1
29183,1,54.950000762939446,92.0,0.3737477904795718,Pants & Capris,,,2
29186,1,433.6800079345703,244.0,0.5423002935822825,Shorts,Sleep & Lounge,Socks,1
29188,1,19.5,92.0,0.44173144998939545,Fashion Hoodies & Sweatshirts,,,2
29204,1,54.9900016784668,336.0,0.5000613499150198,Jeans,,,1
29209,1,403.4700050354004,121.0,0.5347735513232069,Fashion Hoodies & Sweatshirts,,,1
29210,2,292.0,183.0,0.545905521347835,Fashion Hoodies & Sweatshirts,Jeans,,1
29219,1,34.9900016784668,0.0,0.41565252222495663,Jeans,,,1
29222,1,11.989999771118164,336.0,0.4551852929521054,Sleep & Lounge,,,1
29223,1,485.8499994277954,31.0,0.5016957098848823,Dresses,Intimates,Leggings,1
29231,1,208.6000061035156,31.0,0.4760606488212724,Jeans,,,1
29241,1,19.989999771118164,31.0,0.37700572561762596,Leggings,,,2
29242,2,149.86000061035156,152.0,0.4888267546030257,Fashion Hoodies & Sweatshirts,Intimates,Plus,1
29250,2,54.989999771118164,213.0,0.5198838804479068,Fashion Hoodies & Sweatshirts,Socks & Hosiery,,1
29256,1,265.61999893188477,305.0,0.478676009353489,Accessories,,,1
29263,1,12.199999809265137,183.0,0.4072317113767819,Dresses,,,1
29267,1,31.979999542236328,0.0,0.4037338549066726,Intimates,,,1
29279,1,78.0,121.0,0.39479401442698364,Fashion Hoodies & Sweatshirts,,,1
29282,2,43.06999969482422,274.0,0.5126389172653995,Active,Sweaters,,1
29283,1,188.0,244.0,0.43989501967736616,Sweaters,,,0
29284,1,32.95000076293945,305.0,0.40718048822392006,Outerwear & Coats,,,0
29285,1,201.87999725341797,31.0,0.4184387871950796,Active,Suits & Sport Coats,,1
2930,1,208.71000480651855,31.0,0.523035531181851,Pants,Socks,Tops & Tees,1
29303,1,136.0999984741211,61.0,0.42468371507193403,Intimates,,,1
29309,1,33.9900016784668,305.0,0.4032455203870193,Pants,,,0
29310,1,22.950000762939453,31.0,0.38455942489444256,Accessories,,,2
29311,1,68.1200008392334,0.0,0.4284567097814827,Intimates,Jumpsuits & Rompers,,1
29323,1,252.42000102996823,183.0,0.4618255214096303,Dresses,Intimates,Shorts,1
29342,2,62.239999771118164,183.0,0.46304989769262594,Active,Socks,,1
29350,1,25.0,0.0,0.388367967640017,Underwear,,,2
29353,1,539.9000015258789,31.0,0.5398541365448154,Fashion Hoodies & Sweatshirts,Jeans,,1
2936,1,73.7300033569336,152.0,0.37515020860811094,Plus,,,0
29360,1,79.0,31.0,0.46854322752417127,Sweaters,,,1
29371,1,10.130000114440918,92.0,0.3680145671502374,Dresses,,,2
29374,1,7.139999866485596,152.0,0.43422344583112416,Tops & Tees,,,0
29387,1,6.989999771118164,31.0,0.38019079259500455,Socks & Hosiery,,,2
29397,1,98.0,31.0,0.4571182958929861,Swim,,,1
